0,69,54,71,16,2,44,101,1,60,3,15,45,201,65,4,66,7,14,8,67,9,10,12,13,50,68,19,18,62,63,64,
4527,"910,036",English,"492,015",Gellish English,"5,355",,is by definition an intrinsic aspect observed by a,"1,009,094","1,986",is an inverse of,"5,355",,conceptual observation of an aspect in role,,,,,,accepted,,2005-05-23,2011-10-12,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4528,"910,036",English,"193,259",ontology,"5,357",,referred locator,"1,009,886","1,146",is a specialization of,"4,823",,individual relator,by being the role of a physical object in which location or neigbourhood an aspect of a physical object is located.,is an individual relator by being the role of a physical object in which location or neigbourhood an aspect of a physical object is located.,,,,accepted,,2005-05-23,2005-05-23,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
4529,"910,036",English,"193,259",ontology,"5,358",,located aspect,"1,009,102","1,146",is a specialization of,"4,289",,intrinsic aspect,"by being an aspect of a physical object that is placed in space relative to another physical object. Typically an aspect of a part that is present at a particular location. For example an inlet temperature, being a temperature of a part of a fluid present at the inlet of an item and observed by the item.","is an intrinsic aspect by being an aspect of a physical object that is placed in space relative to another physical object. Typically an aspect of a part that is present at a particular location. For example an inlet temperature, being a temperature of a part of a fluid present at the inlet of an item and observed by the item.",,,,accepted,,2005-05-23,2005-05-27,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
4530,"910,036",English,"193,259",ontology,"5,359","1,1",structured collection,"1,005,980","4,714",can have a role as a,"4,663","0,1",arranged collection,,,,,,accepted,,2001-08-20,2005-05-24,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4531,"910,036",English,"193,259",ontology,"5,359",,structured collection,"1,009,106","1,146",is a specialization of,"2,849",,plural object,of which the elements are arranged in a particular pattern.,is a plural object of which the elements are arranged in a particular pattern.,,,,accepted,,2005-05-24,2005-05-24,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4532,"910,036",English,"193,259",ontology,"5,360",,conceptual intrinsic role of part,"1,009,108","1,146",is a specialization of,"4,014",,conceptual intrinsic aspect of part,by being a role of an intrinsic aspect (role) whose role player (the aspect) can be a possessed by a part that is a part of a member of the whole subtype of physical object.,is a conceptual intrinsic aspect of part by being a role of an intrinsic aspect (role) whose role player (the aspect) can be a possessed by a part that is a part of a member of the whole subtype of physical object.,,,,accepted,,2005-05-26,2011-12-12,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4533,"910,036",English,"193,259",ontology,"5,361",,located,"1,009,109","1,146",is a specialization of,"4,821",,related individual thing,by being present or observed somewhere in space relative to a physical object.,is a related individual thing by being present or observed somewhere in space relative to a physical object.,,,,accepted,,2005-05-27,2005-05-27,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
4534,"910,036",English,"193,259",ontology,"5,362",,conceptually being located relative to a physical object,"1,009,110","1,146",is a specialization of,"4,698",,conceptual relation between things of particular kinds,"that indicates that members of a kind of thing can be located relative to a member of a kind of physical object. The kind of thing may be an aspect of a physical object that may be another thysical object than the latter physical object. For example, a temperature at an inlet classifies a temperature of a fluid that is measured at the location of an inlet.","is a conceptual relation between things of particular kinds that indicates that members of a kind of thing can be located relative to a member of a kind of physical object. The kind of thing may be an aspect of a physical object that may be another thysical object than the latter physical object. For example, a temperature at an inlet classifies a temperature of a fluid that is measured at the location of an inlet.",,,,accepted,,2005-05-27,2011-12-21,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,Y,N,
4535,"910,036",English,"193,259",ontology,"5,362","1,1",conceptually being located relative to a physical object,"1,009,111","4,731",requires a role-1 as a,"5,363","1,1",conceptually referred locator,,,,,,accepted,,2005-05-27,2005-05-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4536,"910,036",English,"193,259",ontology,"5,362","1,1",conceptually being located relative to a physical object,"1,009,112","4,733",requires a role-2 as a,"5,364","1,1",conceptually located,,,,,,accepted,,2005-05-27,2005-05-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4537,"910,036",English,"492,015",Gellish English,"5,362",,can be located at a,"1,009,113","1,981",is a synonym of,"5,362",,conceptually being located relative to a physical object,,,,,,accepted,,2005-05-27,2005-06-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4538,"910,036",English,"492,015",Gellish English,"5,362",,can be a location of a,"1,009,114","1,986",is an inverse of,"5,362",,conceptually being located relative to a physical object,,,,,,accepted,,2005-05-27,2005-05-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
4541,"910,036",English,"193,259",ontology,"5,363",,conceptually referred locator,"1,009,117","1,146",is a specialization of,"5,002",,conceptual relator,by being a role of a physical object in which location or neigbourhood an aspect of a physical object can be located.,is a conceptual relator by being a role of a physical object in which location or neigbourhood an aspect of a physical object can be located.,,,,accepted,,2005-05-27,2005-05-27,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
4542,"910,036",English,"193,259",ontology,"5,364",,conceptually located,"1,009,118","1,146",is a specialization of,"4,706",,conceptually related,"by being a kind of aspect of a physical object that can be placed in space relative to a physical object of another kind. Typically a kind of aspect of a part that can be present at a location indicated by a kind of physical object. For example the concept inlet temperature, being a temperature of a part of a fluid present at an inlet of an item and observed by the item.","is a conceptually related by being a kind of aspect of a physical object that can be placed in space relative to a physical object of another kind. Typically a kind of aspect of a part that can be present at a location indicated by a kind of physical object. For example the concept inlet temperature, being a temperature of a part of a fluid present at an inlet of an item and observed by the item.",,,,accepted,,2005-05-27,2005-05-27,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
4543,"910,036",English,"193,259",ontology,"5,365",,defined in coordinate system,"1,009,125","1,146",is a specialization of,"5,720","1,1",involving correlation,by defining a coordinate system.,is an involving correlation by defining a coordinate system.,,,,accepted,,2005-05-28,2010-03-03,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
4545,"910,036",English,"193,259",ontology,"5,366",,coordinate system,"1,009,126","1,146",is a specialization of,"5,721",,involved as correlated,as a property space that includes rules for specifying how coodinates are to be assigined to position property points. Typically used to describe the position of an item relative to an origin or to locate an operating point in an operating space.,is an involved as correlated as a property space that includes rules for specifying how coodinates are to be assigined to position property points. Typically used to describe the position of an item relative to an origin or to locate an operating point in an operating space.,,,,accepted,,2005-05-28,2010-03-03,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
4546,"910,036",English,"193,259",ontology,"5,367",,possessor of coordinate,"1,003,227","1,146",is a specialization of,"5,720",,involving correlation,as the coordinates point in a coordinate system that is the reference for the location of the located spatial point.,is an involving correlation as the coordinates point in a coordinate system that is the reference for the location of the located spatial point.,,,,accepted,,1999-09-03,2010-03-03,Andries van Renssen,Epistle modelling team,"1,049",facts about concepts,,,N,,,
4547,"910,036",English,"193,259",ontology,"5,368",,interaction between physical objects,"1,009,130","1,146",is a specialization of,"5,754",,relation between physical objects,that indicates that the relator physical object interacts with the related physical object in a common involvement in an occurrence.,is a relation between physical objects that indicates that the relator physical object interacts with the related physical object in a common involvement in an occurrence.,,,,accepted,,2005-06-01,2010-09-23,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,N,,
4548,"910,036",English,"492,015",Gellish English,"5,368",,interacts with,"1,009,131","1,981",is a synonym of,"5,368",,interaction between physical objects,,,,,,accepted,,2005-06-01,2005-06-01,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
4549,"910,036",English,"492,015",Gellish English,"5,368",,is interacted upon by,"1,009,132","1,986",is an inverse of,"5,368",,interaction between physical objects,,,,,,accepted,,2005-06-01,2005-06-01,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
